0	0	0
10	0	1
20	0	2
30	0	3
40	0	4
50	0	5
60	0	6
70	0	7
80	0	8
90	0	9
100	0	10
110	0	11
120	0	12
130	0	13
140	0	14
150	0	15
160	0	16
170	0	17
180	0	18
190	0	19
200	0	20
210	0	21
220	0	22
230	0	23
240	0	24
250	0	25
260	0	26
270	0	27
280	0	28
290	0	29
300	0	30
310	0	31
320	0	32
330	0	33
340	0	34
350	0	35
360	0	36
370	0	37
380	0	38
390	0	39
400	0	40
410	0	41
420	0	42
430	0	43
440	0	44
450	0	45
460	0	46
470	0	47
480	0	48
490	0	49
500	0	50
510	0	51
520	0	52
530	0	53
540	0	54
550	0	55
560	0	56
570	0	57
580	0	58
590	0	59
600	0	60
610	0	61
620	0	62
630	0	63
640	0	64
650	0	65
660	0	66
670	0	67
680	0	68
690	0	69
700	0	70
710	0	71
720	0	72
730	0	73
740	0	74
750	0	75
760	0	76
770	0	77
780	0	78
790	0	79
800	0	80
810	0	81
820	0	82
830	0	83
840	0	84
850	0	85
860	0	86
870	0	87
880	0	88
890	0	89
900	0	90
910	0	91
920	0	92
930	0	93
940	0	94
950	0	95
960	0	96
970	0	97
980	0	98
990	0	99
1000	0	100
1010	0	101
1020	0	102
1030	0	103
1040	0	104
1050	0	105
1060	0	106
1070	0	107
1080	0	108
1090	0	109
1100	0	110
1110	0	111
1120	0	112
1130	0	113
1140	0	114
1150	0	115
1160	0	116
1170	0	117
1180	0	118
1190	0	119
1200	0	120
1210	0	121
1220	0	122
1230	0	123
1240	0	124
1250	0	125
1260	0	126
1270	0	127
1280	0	128
1290	0	129
1300	0	130
1310	0	131
1320	0	132
1330	0	133
1340	0	134
1350	0	135
1360	0	136
1370	0	137
1380	0	138
1390	0	139
1400	0	140
1410	0	141
1420	0	142
1430	0	143
1440	0	144
1450	0	145
1460	0	146
1470	0	147
1480	0	148
1490	0	149
1500	0	150
1510	0	151
1520	0	152
1530	0	153
1540	0	154
1550	0	155
1560	0	156
1570	0	157
1580	0	158
1590	0	159
1600	0	160
1610	0	161
1620	0	162
1630	0	163
1640	0	164
1650	0	165
1660	0	166
1670	0	167
1680	0	168
1690	0	169
1700	0	170
1710	0	171
1720	0	172
1730	0	173
1740	0	174
1750	0	175
1760	0	176
1770	0	177
1780	0	178
1790	0	179
1800	0	180
1810	0	181
1820	0	182
1830	0	183
1840	0	184
1850	0	185
1860	0	186
1870	0	187
1880	0	188
1890	0	189
1900	0	190
1910	0	191
1920	0	192
1930	0	193
1940	0	194
1950	0	195
1960	0	196
1970	0	197
1980	0	198
1990	0	199
2000	0	200
2010	0	201
2020	0	202
2030	0	203
2040	0	204
2050	0	205
2060	0	206
2070	0	207
2080	0	208
2090	0	209
2100	0	210
2110	0	211
2120	0	212
2130	0	213
2140	0	214
2150	0	215
2160	0	216
2170	0	217
2180	0	218
2190	0	219
2200	0	220
2210	0	221
2220	0	222
2230	0	223
2240	0	224
2250	0	225
2260	0	226
2270	0	227
2280	0	228
2290	0	229
2300	0	230
2310	0	231
2320	0	232
2330	0	233
2340	0	234
2350	0	235
2360	0	236
2370	0	237
2380	0	238
2390	0	239
2400	0	240
2410	0	241
2420	0	242
2430	0	243
2440	0	244
2450	0	245
2460	0	246
2470	0	247
2480	0	248
2490	0	249
2500	0	250
2510	0	251
2520	0	252
2530	0	253
2540	0	254
2550	0	255
2560	0	256
2570	0	257
2580	0	258
2590	0	259
2600	0	260
2610	0	261
2620	0	262
2630	0	263
2640	0	264
2650	0	265
2660	0	266
2670	0	267
2680	0	268
2690	0	269
2700	0	270
2710	0	271
2720	0	272
2730	0	273
2740	0	274
2750	0	275
2760	0	276
2770	0	277
2780	0	278
2790	0	279
2800	0	280
2810	0	281
2820	0	282
2830	0	283
2840	0	284
2850	0	285
2860	0	286
2870	0	287
2880	0	288
2890	0	289
2900	0	290
2910	0	291
2920	0	292
2930	0	293
2940	0	294
2950	0	295
2960	0	296
2970	0	297
2980	0	298
2990	0	299
3000	0	300
3010	0	301
3020	0	302
3030	0	303
3040	0	304
3050	0	305
3060	0	306
3070	0	307
3080	0	308
3090	0	309
3100	0	310
3110	0	311
3120	0	312
3130	0	313
3140	0	314
3150	0	315
3160	0	316
3170	0	317
3180	0	318
3190	0	319
3200	0	320
3210	0	321
3220	0	322
3230	0	323
3240	0	324
3250	0	325
3260	0	326
3270	0	327
3280	0	328
3290	0	329
3300	0	330
3310	0	331
3320	0	332
3330	0	333
3340	0	334
3350	0	335
3360	0	336
3370	0	337
3380	0	338
3390	0	339
3400	0	340
3410	0	341
3420	0	342
3430	0	343
3440	0	344
3450	0	345
3460	0	346
3470	0	347
3480	0	348
3490	0	349
3500	0	350
3510	0	351
3520	0	352
3530	0	353
3540	0	354
3550	0	355
3560	0	356
3570	0	357
3580	0	358
3590	0	359
3600	0	360
3610	0	361
3620	0	362
3630	0	363
3640	0	364
3650	0	365
3660	0	366
3670	0	367
3680	0	368
3690	0	369
3700	0	370
3710	0	371
3720	0	372
3730	0	373
3740	0	374
3750	0	375
3760	0	376
3770	0	377
3780	0	378
3790	0	379
3800	0	380
3810	0	381
3820	0	382
3830	0	383
3840	0	384
3850	0	385
3860	0	386
3870	0	387
3880	0	388
3890	0	389
3900	0	390
3910	0	391
3920	0	392
3930	0	393
3940	0	394
3950	0	395
3960	0	396
3970	0	397
3980	0	398
3990	0	399
4000	0	400
4010	0	401
4020	0	402
4030	0	403
4040	0	404
4050	0	405
4060	0	406
4070	0	407
4080	0	408
4090	0	409
4100	0	410
4110	0	411
4120	0	412
4130	0	413
4140	0	414
4150	0	415
4160	0	416
4170	0	417
4180	0	418
4190	0	419
4200	0	420
4210	0	421
4220	0	422
4230	0	423
4240	0	424
4250	0	425
4260	0	426
4270	0	427
4280	0	428
4290	0	429
4300	0	430
4310	0	431
4320	0	432
4330	0	433
4340	0	434
4350	0	435
4360	0	436
4370	0	437
4380	0	438
