-6.777220755240414e+02 0.000000000000000e+00 3.000000000000000e+03
7.499090694190236e+02 0.000000000000000e+00 3.000000000000000e+03
2.177540214362089e+03 0.000000000000000e+00 3.000000000000000e+03
3.605171359305154e+03 0.000000000000000e+00 3.000000000000000e+03
5.032802504248219e+03 0.000000000000000e+00 3.000000000000000e+03
6.460433649191284e+03 0.000000000000000e+00 3.000000000000000e+03
7.888064794134349e+03 0.000000000000000e+00 3.000000000000000e+03
9.315695939077414e+03 0.000000000000000e+00 3.000000000000000e+03
1.074332708402048e+04 0.000000000000000e+00 3.000000000000000e+03
1.217095822896354e+04 0.000000000000000e+00 3.000000000000000e+03
1.359858937390661e+04 0.000000000000000e+00 3.000000000000000e+03
1.502622051884967e+04 0.000000000000000e+00 3.000000000000000e+03
1.645385166379274e+04 0.000000000000000e+00 3.000000000000000e+03
1.788148280873580e+04 0.000000000000000e+00 3.000000000000000e+03
1.930911395367887e+04 0.000000000000000e+00 3.000000000000000e+03
2.073674509862193e+04 0.000000000000000e+00 3.000000000000000e+03
2.216437624356500e+04 0.000000000000000e+00 3.000000000000000e+03
2.359200738850806e+04 0.000000000000000e+00 3.000000000000000e+03
2.501963853345113e+04 0.000000000000000e+00 3.000000000000000e+03
2.644726967839419e+04 0.000000000000000e+00 3.000000000000000e+03
2.787490082333726e+04 0.000000000000000e+00 3.000000000000000e+03
2.930253196828032e+04 0.000000000000000e+00 3.000000000000000e+03
3.073016311322339e+04 0.000000000000000e+00 3.000000000000000e+03
3.215779425816645e+04 0.000000000000000e+00 3.000000000000000e+03
3.358542540310952e+04 0.000000000000000e+00 3.000000000000000e+03
3.501305654805258e+04 0.000000000000000e+00 3.000000000000000e+03
3.644068769299565e+04 0.000000000000000e+00 3.000000000000000e+03
3.786831883793874e+04 0.000000000000000e+00 3.000000000000000e+03
3.929594998288184e+04 0.000000000000000e+00 3.000000000000000e+03
4.072358112782493e+04 0.000000000000000e+00 3.000000000000000e+03
4.215121227276803e+04 0.000000000000000e+00 3.000000000000000e+03
4.357884341771112e+04 0.000000000000000e+00 3.000000000000000e+03
4.500647456265421e+04 0.000000000000000e+00 3.000000000000000e+03
4.643410570759731e+04 0.000000000000000e+00 3.000000000000000e+03
4.786173685254040e+04 0.000000000000000e+00 3.000000000000000e+03
4.928936799748350e+04 0.000000000000000e+00 3.000000000000000e+03
5.071699914242659e+04 0.000000000000000e+00 3.000000000000000e+03
5.214463028736968e+04 0.000000000000000e+00 3.000000000000000e+03
5.357226143231278e+04 0.000000000000000e+00 3.000000000000000e+03
5.499989257725587e+04 0.000000000000000e+00 3.000000000000000e+03
5.642752372219897e+04 0.000000000000000e+00 3.000000000000000e+03
5.785515486714206e+04 0.000000000000000e+00 3.000000000000000e+03
5.928278601208515e+04 0.000000000000000e+00 3.000000000000000e+03
6.071041715702825e+04 0.000000000000000e+00 3.000000000000000e+03
6.213804830197134e+04 0.000000000000000e+00 3.000000000000000e+03
6.356567944691444e+04 0.000000000000000e+00 3.000000000000000e+03
6.499331059185753e+04 0.000000000000000e+00 3.000000000000000e+03
6.642094173680063e+04 0.000000000000000e+00 3.000000000000000e+03
6.784857288174372e+04 0.000000000000000e+00 3.000000000000000e+03
6.927620402668681e+04 0.000000000000000e+00 3.000000000000000e+03
7.070383517162991e+04 0.000000000000000e+00 3.000000000000000e+03
7.213146631657300e+04 0.000000000000000e+00 3.000000000000000e+03
7.355909746151610e+04 0.000000000000000e+00 3.000000000000000e+03
7.498672860645919e+04 0.000000000000000e+00 3.000000000000000e+03
7.641435975140228e+04 0.000000000000000e+00 3.000000000000000e+03
7.784199089634538e+04 0.000000000000000e+00 3.000000000000000e+03
7.926962204128847e+04 0.000000000000000e+00 3.000000000000000e+03
8.069725318623157e+04 0.000000000000000e+00 3.000000000000000e+03
8.212488433117466e+04 0.000000000000000e+00 3.000000000000000e+03
8.355251547611775e+04 0.000000000000000e+00 3.000000000000000e+03
8.498014662106085e+04 0.000000000000000e+00 3.000000000000000e+03
8.640777776600394e+04 0.000000000000000e+00 3.000000000000000e+03
8.783540891094704e+04 0.000000000000000e+00 3.000000000000000e+03
