0.0000000000e+00 0.0000000000e+00 0
2.5000000000e+02 0.0000000000e+00 0
5.0000000000e+02 0.0000000000e+00 0
7.5000000000e+02 0.0000000000e+00 0
1.0000000000e+03 0.0000000000e+00 0
1.2500000000e+03 0.0000000000e+00 0
1.5000000000e+03 0.0000000000e+00 0
1.7500000000e+03 0.0000000000e+00 0
2.0000000000e+03 0.0000000000e+00 0
2.2500000000e+03 0.0000000000e+00 0
2.5000000000e+03 0.0000000000e+00 0
2.7500000000e+03 0.0000000000e+00 0
3.0000000000e+03 0.0000000000e+00 0
3.2500000000e+03 0.0000000000e+00 0
3.5000000000e+03 0.0000000000e+00 0
3.7500000000e+03 0.0000000000e+00 0
4.0000000000e+03 0.0000000000e+00 0
4.2500000000e+03 0.0000000000e+00 0
4.5000000000e+03 0.0000000000e+00 0
4.7500000000e+03 0.0000000000e+00 0
5.0000000000e+03 0.0000000000e+00 0
5.2500000000e+03 0.0000000000e+00 0
5.5000000000e+03 0.0000000000e+00 0
5.7500000000e+03 0.0000000000e+00 0
6.0000000000e+03 0.0000000000e+00 0
6.2500000000e+03 0.0000000000e+00 0
6.5000000000e+03 0.0000000000e+00 0
6.7500000000e+03 0.0000000000e+00 0
7.0000000000e+03 0.0000000000e+00 0
7.2500000000e+03 0.0000000000e+00 0
7.5000000000e+03 0.0000000000e+00 0
7.7500000000e+03 0.0000000000e+00 0
8.0000000000e+03 0.0000000000e+00 0
8.2500000000e+03 0.0000000000e+00 0
8.5000000000e+03 0.0000000000e+00 0
8.7500000000e+03 0.0000000000e+00 0
9.0000000000e+03 0.0000000000e+00 0
9.2500000000e+03 0.0000000000e+00 0
9.5000000000e+03 0.0000000000e+00 0
9.7500000000e+03 0.0000000000e+00 0
1.0000000000e+04 0.0000000000e+00 0
1.0250000000e+04 0.0000000000e+00 0
1.0500000000e+04 0.0000000000e+00 0
1.0750000000e+04 0.0000000000e+00 0
1.1000000000e+04 0.0000000000e+00 0
1.1250000000e+04 0.0000000000e+00 0
1.1500000000e+04 0.0000000000e+00 0
1.1750000000e+04 0.0000000000e+00 0
1.2000000000e+04 0.0000000000e+00 0
1.2250000000e+04 0.0000000000e+00 0
1.2500000000e+04 0.0000000000e+00 0
1.2750000000e+04 0.0000000000e+00 0
1.3000000000e+04 0.0000000000e+00 0
1.3250000000e+04 0.0000000000e+00 0
1.3500000000e+04 0.0000000000e+00 0
1.3750000000e+04 0.0000000000e+00 0
1.4000000000e+04 0.0000000000e+00 0
1.4250000000e+04 0.0000000000e+00 0
1.4500000000e+04 0.0000000000e+00 0
1.4750000000e+04 0.0000000000e+00 0
1.5000000000e+04 0.0000000000e+00 0
1.5250000000e+04 0.0000000000e+00 0
1.5500000000e+04 0.0000000000e+00 0
1.5750000000e+04 0.0000000000e+00 0
1.6000000000e+04 0.0000000000e+00 0
1.6250000000e+04 0.0000000000e+00 0
1.6500000000e+04 0.0000000000e+00 0
1.6750000000e+04 0.0000000000e+00 0
1.7000000000e+04 0.0000000000e+00 0
1.7250000000e+04 0.0000000000e+00 0
1.7500000000e+04 0.0000000000e+00 0
1.7750000000e+04 0.0000000000e+00 0
1.8000000000e+04 0.0000000000e+00 0
1.8250000000e+04 0.0000000000e+00 0
1.8500000000e+04 0.0000000000e+00 0
1.8750000000e+04 0.0000000000e+00 0
1.9000000000e+04 0.0000000000e+00 0
1.9250000000e+04 0.0000000000e+00 0
1.9500000000e+04 0.0000000000e+00 0
1.9750000000e+04 0.0000000000e+00 0
2.0000000000e+04 0.0000000000e+00 0
2.0250000000e+04 0.0000000000e+00 0
2.0500000000e+04 0.0000000000e+00 0
2.0750000000e+04 0.0000000000e+00 0
2.1000000000e+04 0.0000000000e+00 0
2.1250000000e+04 0.0000000000e+00 0
2.1500000000e+04 0.0000000000e+00 0
2.1750000000e+04 0.0000000000e+00 0
2.2000000000e+04 0.0000000000e+00 0
2.2250000000e+04 0.0000000000e+00 0
2.2500000000e+04 0.0000000000e+00 0
2.2750000000e+04 0.0000000000e+00 0
2.3000000000e+04 0.0000000000e+00 0
2.3250000000e+04 0.0000000000e+00 0
2.3500000000e+04 0.0000000000e+00 0
2.3750000000e+04 0.0000000000e+00 0
2.4000000000e+04 0.0000000000e+00 0
2.4250000000e+04 0.0000000000e+00 0
2.4500000000e+04 0.0000000000e+00 0
2.4750000000e+04 0.0000000000e+00 0
2.5000000000e+04 0.0000000000e+00 0
0.0000000000e+00 1.0000000000e+03 0
2.5000000000e+02 1.0000000000e+03 0
5.0000000000e+02 1.0000000000e+03 0
7.5000000000e+02 1.0000000000e+03 0
1.0000000000e+03 1.0000000000e+03 0
1.2500000000e+03 1.0000000000e+03 0
1.5000000000e+03 1.0000000000e+03 0
1.7500000000e+03 1.0000000000e+03 0
2.0000000000e+03 1.0000000000e+03 0
2.2500000000e+03 1.0000000000e+03 0
2.5000000000e+03 1.0000000000e+03 0
2.7500000000e+03 1.0000000000e+03 0
3.0000000000e+03 1.0000000000e+03 0
3.2500000000e+03 1.0000000000e+03 0
3.5000000000e+03 1.0000000000e+03 0
3.7500000000e+03 1.0000000000e+03 0
4.0000000000e+03 1.0000000000e+03 0
4.2500000000e+03 1.0000000000e+03 0
4.5000000000e+03 1.0000000000e+03 0
4.7500000000e+03 1.0000000000e+03 0
5.0000000000e+03 1.0000000000e+03 0
5.2500000000e+03 1.0000000000e+03 0
5.5000000000e+03 1.0000000000e+03 0
5.7500000000e+03 1.0000000000e+03 0
6.0000000000e+03 1.0000000000e+03 0
6.2500000000e+03 1.0000000000e+03 0
6.5000000000e+03 1.0000000000e+03 0
6.7500000000e+03 1.0000000000e+03 0
7.0000000000e+03 1.0000000000e+03 0
7.2500000000e+03 1.0000000000e+03 0
7.5000000000e+03 1.0000000000e+03 0
7.7500000000e+03 1.0000000000e+03 0
8.0000000000e+03 1.0000000000e+03 0
8.2500000000e+03 1.0000000000e+03 0
8.5000000000e+03 1.0000000000e+03 0
8.7500000000e+03 1.0000000000e+03 0
9.0000000000e+03 1.0000000000e+03 0
9.2500000000e+03 1.0000000000e+03 0
9.5000000000e+03 1.0000000000e+03 0
9.7500000000e+03 1.0000000000e+03 0
1.0000000000e+04 1.0000000000e+03 0
1.0250000000e+04 1.0000000000e+03 0
1.0500000000e+04 1.0000000000e+03 0
1.0750000000e+04 1.0000000000e+03 0
1.1000000000e+04 1.0000000000e+03 0
